4f7db003,afa7015,0,3,1,75,4296a000,4,17681,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.795313,2.793562,0.613312,0.572812,104.144005,28.625141,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17682,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.797000,2.797125,0.613125,0.574687,104.144005,28.624287,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17682,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.797000,2.797125,0.613125,0.574687,104.144005,28.624287,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17683,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.796438,2.795250,0.613125,0.573750,104.144005,28.625994,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,2,1,75,4296a000,4,17684,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807688,2.802750,0.610500,0.571688,104.162003,28.623444,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,2,1,75,4296a000,4,17684,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807688,2.802750,0.610500,0.571688,104.162003,28.623444,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17685,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807312,2.798250,0.610875,0.569625,104.162003,28.623444,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17685,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807312,2.798250,0.610875,0.569625,104.162003,28.623444,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17686,1115,ef,0,-0.009000,-0.006000,-0.009000,-0.006000,1.805250,2.795625,0.611813,0.569250,104.180000,28.624302,40.000000,78.125000,79.362503,81.612503,
4f7db003,afa7015,0,3,1,75,4296a000,4,17687,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.805250,2.796000,0.611813,0.569438,104.180000,28.623455,40.000000,78.125000,79.362503,81.724998,
